External_ID__c,Resource_Type__c,Organization_Name__c,Phone__c,Website__c,Email__c,Address__c,City__c,State__c,Zip_Code__c,Latitude__c,Longitude__c,Is_24_7__c,Serves_LGBTQIA__c,LGBTQ_Specialized__c,Trans_Inclusive__c,Non_Binary_Inclusive__c,Serves_BIPOC__c,BIPOC_Led__c,Serves_Male_Identifying__c,Serves_Undocumented__c,U_Visa_Support__c,VAWA_Support__c,No_ICE_Contact__c,Serves_Disabled__c,Wheelchair_Accessible__c,Serves_Deaf__c,ASL_Interpreter__c,Is_Free__c,Sliding_Scale__c,Services__c,Languages_Supported__c,Culturally_Specific__c,Description__c
SH315,Counseling,Iowa Coalition Virtual Counseling,515-244-8028,www.icadv.org,virtual@icadv.org,,Des Moines,IA,50309,41.5868,-93.6250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Virtual Counseling;Support Groups;Rural Outreach;Farm Community Focus,English;Spanish,,Services: Virtual Counseling;Support Groups;Rural Outreach;Farm Community Focus
SH316,Shelter,Urban Resource Institute Pet-Safe NYC,718-923-4408,www.urinyc.org,pets@urinyc.org,2420 Morris Ave,Bronx,NY,10468,40.8601,-73.9004,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet-Safe Shelter;On-Site Pet Housing;Emergency Shelter;Children Welcome,English;Spanish,,Services: Pet-Safe Shelter;On-Site Pet Housing;Emergency Shelter;Children Welcome
SH317,Shelter,SAF-T Program Phoenix,602-263-8900,www.azhumane.org/saft,saft@azhumane.org,9226 N 13th Ave,Phoenix,AZ,85021,33.5698,-112.0789,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Program;Temporary Pet Care;DV Shelter Partnership;Free Service,English;Spanish,Latinx,Services: Pet Fostering Program;Temporary Pet Care;DV Shelter Partnership;Free Service
SH318,Shelter,Ahimsa House Atlanta Pet-Safe,404-452-5959,www.theahimsahouse.org,intake@ahimsa.org,P.O. Box 10062,Atlanta,GA,30319,33.8825,-84.3397,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet-Safe Shelter;Pet Fostering;DV/Animal Abuse Link;On-Site Veterinary,English,,Services: Pet-Safe Shelter;Pet Fostering;DV/Animal Abuse Link;On-Site Veterinary
SH319,Shelter,RedRover Relief Pet Fostering,916-429-2457,www.redrover.org,relief@redrover.org,P.O. Box 188890,Sacramento,CA,95818,38.5816,-121.4944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Network;Nationwide Program;DV Shelter Grants;Emergency Pet Care,English;Spanish,,Services: Pet Fostering Network;Nationwide Program;DV Shelter Grants;Emergency Pet Care
SH320,Shelter,Peace & Home Eugene Pet-Safe,541-485-6513,www.womenspace.org/peace-and-home,pets@womenspace.org,2315 Lincoln St,Eugene,OR,97405,44.0521,-123.0868,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet-Safe Shelter;On-Site Pet Housing;Emergency Shelter;Long-term Housing,English;Spanish,,Services: Pet-Safe Shelter;On-Site Pet Housing;Emergency Shelter;Long-term Housing
SH321,Shelter,Family Rescue Boston Pet Program,617-592-1722,www.familyrescue-inc.org,pets@familyrescue.org,P.O. Box 1507,Cambridge,MA,02238,42.3601,-71.0589,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet-Safe Shelter;Pet Fostering Partnership;Emergency Shelter;Children Welcome,English;Spanish;Portuguese,,Services: Pet-Safe Shelter;Pet Fostering Partnership;Emergency Shelter;Children Welcome
SH322,Shelter,The Shade Tree Las Vegas Pets,702-385-0072,www.theshadetree.org,intake@shadetree.org,1 W Owens Ave,Las Vegas,NV,89106,36.1823,-115.1390,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet-Safe Shelter;On-Site Kennels;Women & Children;24/7 Access,English;Spanish,Latinx,Services: Pet-Safe Shelter;On-Site Kennels;Women & Children;24/7 Access
SH323,Shelter,Sojourner Center Pet Fostering Phoenix,602-264-5022,www.sojournercenter.org,pets@sojourner.org,P.O. Box 20156,Phoenix,AZ,85036,33.4484,-112.0740,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Program;Emergency Shelter;Children Welcome;Bilingual Staff,English;Spanish,Latinx,Services: Pet Fostering Program;Emergency Shelter;Children Welcome;Bilingual Staff
SH324,Shelter,Seattle Humane DV Pet Program,425-641-0080,www.seattlehumane.org/dv,dvpets@seattlehumane.org,13212 SE Eastgate Way,Bellevue,WA,98005,47.5762,-122.1499,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Temporary Pet Care;DV Shelter Partnership;King County Coverage,English;Spanish,,Services: Pet Fostering;Temporary Pet Care;DV Shelter Partnership;King County Coverage
SH325,Shelter,Animal Welfare League Pet-Safe Chicago,773-667-0088,www.animalwelfareleague.com/dv,dv@awlchicago.org,6224 S Wabash Ave,Chicago,IL,60637,41.7833,-87.6251,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;DV Survivor Support;Temporary Pet Care;Free Service,English;Spanish,,Services: Pet Fostering;DV Survivor Support;Temporary Pet Care;Free Service
SH326,Shelter,Rose Brooks Pet-Safe Kansas City,816-861-6100,www.rosebrooks.org,pets@rosebrooks.org,P.O. Box 320599,Kansas City,MO,64132,39.0997,-94.5786,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet-Safe Shelter;Pet Fostering Partnership;24/7 Access;Children Welcome,English;Spanish,,Services: Pet-Safe Shelter;Pet Fostering Partnership;24/7 Access;Children Welcome
SH327,Shelter,Safe Alliance Pet Program Charlotte,980-771-4673,www.safealliance.org,pets@safealliance.org,P.O. Box 37445,Charlotte,NC,28237,35.2271,-80.8431,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Temporary Pet Care;DV Shelter Network;Free Service,English;Spanish,,Services: Pet Fostering;Temporary Pet Care;DV Shelter Network;Free Service
SH328,Shelter,Colorado Coalition Pet Support,303-831-9632,www.ccadv.org/pets,pets@ccadv.org,1600 Downing St,Denver,CO,80218,39.7435,-104.9725,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Network;Statewide Support;DV Shelter Partnership;Emergency Pet Care,English;Spanish,,Services: Pet Fostering Network;Statewide Support;DV Shelter Partnership;Emergency Pet Care
SH329,Shelter,Austin Pets Alive DV Program,512-961-6519,www.austinpetsalive.org/dv,dv@austinpetsalive.org,1156 W Cesar Chavez,Austin,TX,78703,30.2586,-97.7614,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Temporary Pet Boarding;DV Survivor Support;Free Service,English;Spanish,Latinx,Services: Pet Fostering;Temporary Pet Boarding;DV Survivor Support;Free Service
SH330,Shelter,Louisiana Coalition Pet Initiative,225-752-1296,www.lcadv.org/pets,pets@lcadv.org,P.O. Box 77308,Baton Rouge,LA,70879,30.4515,-91.1871,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Program;Statewide Network;Hurricane Evacuation Help;DV Shelter Support,English;French Creole,,Services: Pet Fostering Program;Statewide Network;Hurricane Evacuation Help;DV Shelter Support
SH331,Shelter,Connecticut Coalition Pet Safety,860-282-7899,www.ctcadv.org/pets,pets@ctcadv.org,90 Pitkin St,East Hartford,CT,06108,41.7620,-72.6121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Safe Pet Placement;Statewide Program;Emergency Pet Care,English;Spanish,,Services: Pet Fostering;Safe Pet Placement;Statewide Program;Emergency Pet Care
SH332,Shelter,San Diego Humane DV Pet Program,619-299-7012,www.sdhumane.org/dv,dvpets@sdhumane.org,5500 Gaines St,San Diego,CA,92110,32.7658,-117.2034,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Temporary Pet Care;DV Survivor Support;San Diego County,English;Spanish,Latinx,Services: Pet Fostering;Temporary Pet Care;DV Survivor Support;San Diego County
SH333,Shelter,Tampa SPCA Pet-Safe Program,813-876-7138,www.spcatampa.org/dv,dv@spcatampa.org,9099 130th Ave N,Largo,FL,33773,27.9080,-82.7873,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;DV Shelter Partnership;Temporary Pet Boarding;Free Service,English;Spanish,,Services: Pet Fostering;DV Shelter Partnership;Temporary Pet Boarding;Free Service
SH334,Shelter,Nashville Humane Pet Sanctuary,615-352-1010,www.nashvillehumane.org/sanctuary,sanctuary@nashville.org,213 Oceola Ave,Nashville,TN,37209,36.1372,-86.8112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;DV Survivor Pets;Temporary Safe Housing;Free Service,English;Spanish,,Services: Pet Fostering;DV Survivor Pets;Temporary Safe Housing;Free Service
SH335,Shelter,Portland Oregon Humane DV Pets,503-285-7722,www.oregonhumane.org/dv,dvpets@oregonhumane.org,1067 NE Columbia Blvd,Portland,OR,97211,45.5944,-122.6549,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Safe Pet Housing;DV Shelter Partnerships;Free Service,English;Spanish,,Services: Pet Fostering;Safe Pet Housing;DV Shelter Partnerships;Free Service
SH336,Shelter,Minnesota Federated Pet Support,651-646-6177,www.mnfederation.org/pets,pets@mnfed.org,60 Plato Blvd E,St Paul,MN,55107,44.9300,-93.0864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Network;Statewide Support;Rural Outreach;Free Service,English;Spanish;Somali,,Services: Pet Fostering Network;Statewide Support;Rural Outreach;Free Service
SH337,Shelter,Wisconsin Coalition Pet Program,608-255-0539,www.wcadv.org/pets,pets@wcadv.org,1400 E Washington Ave,Madison,WI,53703,43.0831,-89.3641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Statewide Network;Rural Pet Care;DV Shelter Support,English;Spanish,,Services: Pet Fostering;Statewide Network;Rural Pet Care;DV Shelter Support
SH338,Shelter,Arizona Humane Safe Animal Foster,602-997-7585,www.azhumane.org/safanimalfoster,saf@azhumane.org,9226 N 13th Ave,Phoenix,AZ,85021,33.5698,-112.0789,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Statewide Program;Emergency Pet Care;DV Survivor Pets,English;Spanish,Latinx,Services: Pet Fostering;Statewide Program;Emergency Pet Care;DV Survivor Pets
SH339,Shelter,Pennsylvania Coalition Pet Initiative,717-545-6400,www.pcadv.org/pets,pets@pcadv.org,6400 Flank Dr,Harrisburg,PA,17112,40.3225,-76.8284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Network;Statewide Coverage;Rural Pet Support;Free Service,English;Spanish,,Services: Pet Fostering Network;Statewide Coverage;Rural Pet Support;Free Service
SH340,Shelter,Ohio Coalition Pet Safe Housing,614-781-9651,www.odvn.org/pets,pets@odvn.org,4807 Evanswood Dr,Columbus,OH,43229,40.0794,-82.9482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Statewide Support;Emergency Pet Care;DV Shelter Partnership,English,,Services: Pet Fostering;Statewide Support;Emergency Pet Care;DV Shelter Partnership
SH341,Shelter,Indiana Coalition Pet Partners,317-917-3685,www.violenceresource.org/pets,pets@icadv.org,1915 W 18th St,Indianapolis,IN,46202,39.7917,-86.1804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Network;Statewide Program;Rural Support;Free Service,English;Spanish,,Services: Pet Fostering Network;Statewide Program;Rural Support;Free Service
SH342,Shelter,Virginia Pet & Women Safety,804-377-0335,www.vdss.virginia.gov/pets,pets@vdss.org,801 E Main St,Richmond,VA,23219,37.5407,-77.4360,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Statewide Network;Rural Pet Care;DV Shelter Support,English;Spanish,,Services: Pet Fostering;Statewide Network;Rural Pet Care;DV Shelter Support
SH343,Shelter,Michigan Coalition Pet Safety,517-347-7000,www.mcadsv.org/pets,pets@mcadsv.org,3893 Okemos Rd,Okemos,MI,48864,42.6975,-84.4289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Program;Statewide Support;Emergency Pet Housing;Free Service,English;Spanish;Arabic,,Services: Pet Fostering Program;Statewide Support;Emergency Pet Housing;Free Service
SH344,Shelter,Maryland Network Pet Partners,410-568-0807,www.mnadv.org/pets,pets@mnadv.org,4601 Presidents Dr,Lanham,MD,20706,38.9631,-76.8636,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering;Statewide Network;Baltimore Metro Focus;Free Service,English;Spanish,,Services: Pet Fostering;Statewide Network;Baltimore Metro Focus;Free Service
SH345,Shelter,Oregon Coalition Pet Safe,503-230-1951,www.ocadsv.org/pets,pets@ocadsv.org,380 SE Spokane St,Portland,OR,97202,45.4887,-122.6584,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Pet Fostering Network;Statewide Support;Rural Pet Care;DV Shelter Partnership,English;Spanish,,Services: Pet Fostering Network;Statewide Support;Rural Pet Care;DV Shelter Partnership
SH346,Shelter,Ali Forney Center NYC Youth,212-222-3427,www.aliforneycenter.org,intake@aliforney.org,224 W 35th St,New York,NY,10001,40.7527,-73.9918,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 16-24;Transitional Housing;DV Support,English;Spanish,LGBTQ+;Trans,Services: LGBTQ+ Youth Shelter;Ages 16-24;Transitional Housing;DV Support
SH347,Shelter,True Colors Fund Youth Network,323-443-2560,www.truecolorsfund.org,shelters@truecolors.org,6060 Center Dr,Los Angeles,CA,90045,33.9784,-118.3937,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Network;Nationwide Referrals;Ages 13-25;DV/Family Rejection,English;Spanish,LGBTQ+;Trans,Services: LGBTQ+ Youth Network;Nationwide Referrals;Ages 13-25;DV/Family Rejection
SH348,Shelter,Covenant House NYC LGBTQ+ Youth,212-727-4000,www.covenanthouse.org/lgbtq,lgbtq@covenanthouse.org,460 W 41st St,New York,NY,10036,40.7602,-73.9955,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 18-21;Crisis Shelter;DV Support,English;Spanish,LGBTQ+,Services: LGBTQ+ Youth Shelter;Ages 18-21;Crisis Shelter;DV Support
SH349,Shelter,Lost-N-Found Youth Atlanta LGBTQ+,404-577-3986,www.lnfy.org,intake@lnfy.org,2585 Chantilly Dr NE,Atlanta,GA,30324,33.8238,-84.3515,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 15-21;Emergency Housing;DV/Family Rejection,English;Spanish,LGBTQ+;Trans,Services: LGBTQ+ Youth Shelter;Ages 15-21;Emergency Housing;DV/Family Rejection
SH350,Shelter,GLASS Youth & Community Services,609-924-4774,www.glassyouth.org,shelter@glassyouth.org,36 Witherspoon St,Princeton,NJ,08542,40.3508,-74.6596,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Services;Ages 13-21;Emergency Shelter;Dating Violence Support,English;Spanish,LGBTQ+,Services: LGBTQ+ Youth Services;Ages 13-21;Emergency Shelter;Dating Violence Support
SH351,Shelter,Ruth Ellis Center Detroit LGBTQ+ Youth,313-252-1950,www.ruthelliscenter.org,intake@ruthelliscenter.org,77 Victor St,Highland Park,MI,48203,42.4053,-83.0975,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 14-24;Emergency Housing;DV Support,English,LGBTQ+;Trans;Black,Services: LGBTQ+ Youth Shelter;Ages 14-24;Emergency Housing;DV Support
SH352,Shelter,SMYAL DC LGBTQ+ Youth,202-546-5940,www.smyal.org,shelter@smyal.org,410 7th St SE,Washington,DC,20003,38.8839,-76.9959,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 14-24;Emergency Housing;Family Rejection/DV,English;Spanish,LGBTQ+;Trans,Services: LGBTQ+ Youth Shelter;Ages 14-24;Emergency Housing;Family Rejection/DV
SH353,Shelter,LifeWorks Austin LGBTQ+ Youth,512-735-2400,www.lifeworksaustin.org,intake@lifeworks.org,3700 S 1st St,Austin,TX,78704,30.2344,-97.7669,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Services;Ages 11-17;Emergency Shelter;Dating Violence Support,English;Spanish,LGBTQ+;Latinx,Services: LGBTQ+ Youth Services;Ages 11-17;Emergency Shelter;Dating Violence Support
SH354,Shelter,Oasis Center Nashville LGBTQ+ Youth,615-327-4455,www.oasiscenter.org,shelter@oasis.org,1704 Charlotte Ave,Nashville,TN,37203,36.1611,-86.7971,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 13-18;Crisis Housing;DV/Family Rejection,English;Spanish,LGBTQ+,Services: LGBTQ+ Youth Shelter;Ages 13-18;Crisis Housing;DV/Family Rejection
SH355,Shelter,Larkin Street Youth LGBTQ+ SF,415-673-0911,www.larkinstreetyouth.org,intake@larkin.org,134 Golden Gate Ave,San Francisco,CA,94102,37.7817,-122.4141,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 12-24;Emergency Housing;DV/Exploitation Support,English;Spanish;Chinese,LGBTQ+;Trans,Services: LGBTQ+ Youth Shelter;Ages 12-24;Emergency Housing;DV/Exploitation Support
SH356,Shelter,Triangle Foundation Youth Shelter Detroit,313-537-3323,www.gopridenetwork.org,youth@pridenetwork.org,19641 W 7 Mile Rd,Detroit,MI,48219,42.4313,-83.2122,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 14-20;Emergency Housing;Dating Violence Support,English,LGBTQ+,Services: LGBTQ+ Youth Shelter;Ages 14-20;Emergency Housing;Dating Violence Support
SH357,Shelter,OutYouth Austin LGBTQ+ Services,512-419-1233,www.outyouth.org,shelter@outyouth.org,909 E 49th St,Austin,TX,78751,30.3088,-97.7242,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Drop-In;Ages 12-20;Emergency Referrals;DV Support,English;Spanish,LGBTQ+;Latinx,Services: LGBTQ+ Youth Drop-In;Ages 12-20;Emergency Referrals;DV Support
SH358,Shelter,Broadway Youth Center Chicago LGBTQ+,773-388-1600,www.howardbrown.org/byc,byc@howardbrown.org,3179 N Broadway,Chicago,IL,60657,41.9401,-87.6459,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Services;Ages 12-24;Drop-In Center;DV/Dating Violence,English;Spanish,LGBTQ+;Trans,Services: LGBTQ+ Youth Services;Ages 12-24;Drop-In Center;DV/Dating Violence
SH359,Shelter,YES (Youth Emergency Services) Seattle,206-322-7838,www.youthcare.org,yes@youthcare.org,1501 10th Ave,Seattle,WA,98122,47.6188,-122.3195,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,LGBTQ+ Youth Shelter;Ages 13-17;Emergency Housing;DV/Family Rejection,English;Spanish,LGBTQ+,Services: LGBTQ+ Youth Shelter;Ages 13-17;Emergency Housing;DV/Family Rejection
SH360,Shelter,Outside In Portland LGBTQ+ Youth,503-223-4121,www.outsidein.org,shelter@outsidein.org,1132 SW 13th Ave,Portland,OR,97205,45.5192,-122.6850,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,TRUE,LGBTQ+ Youth Services;Ages 12-25;Housing Programs;DV Support,English;Spanish,LGBTQ+,Services: LGBTQ+ Youth Services;Ages 12-25;Housing Programs;DV Support
SH361,Legal_Forms,Alabama Pro Se Protective Order Forms,,www.alacourt.gov/ProSeResources.aspx,,,Montgomery,AL,36130,32.3668,-86.3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Protective Order Forms;Pro Se Templates;Emergency Custody Forms;Free Download,English,,Services: Protective Order Forms;Pro Se Templates;Emergency Custody Forms;Free Download
SH362,Legal_Forms,Alaska Pro Se Court Forms,907-264-0851,courts.alaska.gov/forms,,,Anchorage,AK,99501,61.2181,-149.9003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Protective Order Forms;Pro Se Templates;Emergency Custody;Statewide Access,English,,Services: Protective Order Forms;Pro Se Templates;Emergency Custody;Statewide Access
SH363,Legal_Forms,Arizona Self-Service Center,602-506-3204,www.superiorcourt.maricopa.gov/selfservice,,,Phoenix,AZ,85003,33.4484,-112.0740,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Protective Order Forms;Pro Se Templates;Emergency Orders;Spanish Available,English;Spanish,Latinx,Services: Protective Order Forms;Pro Se Templates;Emergency Orders;Spanish Available
SH364,Legal_Forms,Arkansas Legal Forms Online,,www.arcourts.gov/forms-and-publications,,,Little Rock,AR,72201,34.7465,-92.2896,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Protective Order Forms;Pro Se Guides;Emergency Custody;Free Forms,English;Spanish,,Services: Protective Order Forms;Pro Se Guides;Emergency Custody;Free Forms
SH365,Legal_Forms,California Pro Se Self-Help,800-275-6242,www.courts.ca.gov/selfhelp,,,San Francisco,CA,94102,37.7749,-122.4194,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Protective Order Forms;Pro Se Templates;Emergency Orders;Multiple Languages,English;Spanish;Chinese;Vietnamese;Korean,Latinx;Asian,Services: Protective Order Forms;Pro Se Templates;Emergency Orders;Multiple Languages
SH366,Legal_Forms,Colorado Legal Forms,720-625-5000,www.courts.state.co.us/forms,,,Denver,CO,80203,39.7392,-104.9903,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Protective Order Forms;Pro Se Help;Emergency Custody;Spanish Forms,English;Spanish,Latinx,Services: Protective Order Forms;Pro Se Help;Emergency Custody;Spanish Forms
SH367,Legal_Forms,Connecticut Legal Self-Help,,www.jud.ct.gov/webforms,,,Hartford,CT,06106,41.7658,-72.6734,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Protective Order Forms;Pro Se Templates;Emergency Orders;Free Downloads,English;Spanish,,Services: Protective Order Forms;Pro Se Templates;Emergency Orders;Free Downloads
